user_id,beach_clicks,historical_clicks,cultural_clicks,religious_clicks,avg_view_time,language,preference
3177,4,6,3,4,14.8,EN,Historical
3178,4,9,3,1,19.66,SO,Historical
3179,0,8,7,6,17.89,EN,Historical
3180,10,1,7,6,10.03,SO,Nature
3181,4,5,1,7,7.21,EN,Religious
3182,5,9,4,1,6.79,EN,Historical
3183,1,3,1,1,8.74,EN,Historical
3184,1,4,7,1,5.67,EN,Cultural
3185,2,2,2,4,14.81,SO,Religious
3186,7,9,3,0,18.04,SO,Historical
3187,10,2,6,6,10.8,EN,Nature
3188,6,1,4,0,7.43,SO,Nature
3189,2,4,5,8,18.14,EN,Religious
3190,7,10,8,10,6.43,EN,Historical
3191,8,7,9,2,6.62,SO,Cultural
3192,5,7,4,2,17.08,EN,Historical
3193,0,4,7,0,12.97,SO,Cultural
3194,4,7,7,1,5.98,SO,Historical
3195,10,3,4,5,15.92,SO,Nature
3196,8,10,6,2,11.08,SO,Historical
3197,9,2,7,2,15.51,SO,Nature
3198,3,4,1,0,16.58,EN,Historical
3199,7,9,9,7,11.38,SO,Historical
3200,3,2,10,8,15.71,SO,Cultural
3201,8,5,1,7,16.25,SO,Nature
3202,9,1,5,9,5.01,EN,Nature
3203,2,8,6,9,8.83,SO,Religious
3204,8,3,3,4,15.54,EN,Nature
3205,7,3,10,1,10.59,SO,Cultural
3206,5,7,2,1,14.02,SO,Historical
3207,0,2,6,0,9.86,SO,Cultural
3208,10,8,1,5,11.15,EN,Nature
3209,9,0,10,0,15.34,SO,Cultural
3210,3,10,4,1,12.53,SO,Historical
3211,1,6,7,0,17.85,EN,Cultural
3212,9,9,0,7,17.92,SO,Nature
3213,7,7,2,1,5.75,EN,Nature
3214,1,6,4,9,13.39,EN,Religious
3215,4,7,8,4,9.38,EN,Cultural
3216,7,7,0,3,6.83,EN,Nature
3217,5,7,6,0,15.36,EN,Historical
3218,0,7,1,10,6.12,EN,Religious
3219,1,2,4,0,7.54,SO,Cultural
3220,9,2,3,5,6.82,SO,Nature
3221,7,2,4,1,10.06,SO,Nature
3222,0,8,6,1,19.76,SO,Historical
3223,7,10,4,9,19.48,SO,Historical
3224,3,4,0,7,18.17,SO,Religious
3225,5,3,3,0,7.27,SO,Nature
3226,1,7,5,3,12.59,SO,Historical
3227,8,0,2,10,13.49,SO,Religious
3228,3,10,1,5,16.53,SO,Historical
3229,9,7,0,7,16.36,SO,Nature
3230,3,4,2,7,11.36,SO,Religious
3231,8,10,7,10,12.0,EN,Historical
3232,6,7,8,7,18.83,EN,Cultural
3233,0,6,10,2,11.21,SO,Cultural
3234,3,9,0,4,16.29,EN,Historical
3235,4,1,8,0,5.52,EN,Cultural
3236,1,5,0,4,6.13,SO,Historical
3237,2,8,5,8,5.65,EN,Historical
3238,7,8,6,1,13.79,EN,Historical
3239,0,2,1,1,17.01,SO,Historical
3240,4,4,6,10,18.17,SO,Religious
3241,0,5,8,0,7.13,EN,Cultural
3242,7,6,2,3,11.14,EN,Nature
3243,5,2,0,2,16.75,EN,Nature
3244,1,3,4,8,8.5,SO,Religious
3245,4,8,8,5,10.37,EN,Historical
3246,2,3,1,8,5.86,EN,Religious
3247,8,6,9,5,12.1,SO,Cultural
3248,5,5,1,8,7.16,EN,Religious
3249,3,1,3,9,15.08,SO,Religious
3250,5,3,3,0,7.37,SO,Nature
3251,10,10,1,2,18.9,EN,Nature
3252,6,2,7,5,12.75,EN,Cultural
3253,8,4,2,8,9.37,SO,Nature
3254,5,6,5,5,16.33,EN,Historical
3255,3,10,1,10,7.4,SO,Historical
3256,1,2,3,3,17.25,EN,Cultural
3257,3,8,8,0,7.22,EN,Historical
3258,1,0,7,6,16.61,SO,Cultural
3259,8,2,2,1,15.34,SO,Nature
3260,4,6,3,8,16.71,EN,Religious
3261,5,0,4,2,8.33,SO,Nature
3262,10,2,9,6,15.37,EN,Nature
3263,10,5,8,3,12.34,SO,Nature
3264,10,10,8,7,16.19,SO,Nature
3265,3,2,7,7,6.14,SO,Cultural
3266,10,1,3,10,12.59,SO,Nature
3267,1,4,6,6,14.39,EN,Cultural
3268,0,4,1,4,19.23,EN,Historical
3269,8,0,7,7,8.33,EN,Nature
3270,5,3,9,8,16.99,SO,Cultural
3271,4,8,10,0,16.81,SO,Cultural
3272,10,9,0,7,5.3,SO,Nature
3273,1,6,5,3,18.52,SO,Historical
3274,8,6,3,2,12.47,SO,Nature
3275,7,3,10,6,12.14,SO,Cultural
3276,7,7,2,7,17.88,EN,Nature
3277,7,4,5,5,5.95,SO,Nature
3278,7,4,5,9,5.06,SO,Religious
3279,6,6,10,1,17.45,EN,Cultural
3280,2,3,4,9,8.0,EN,Religious
3281,7,3,2,10,15.86,EN,Religious
3282,8,1,2,9,10.13,SO,Religious
3283,8,7,6,3,11.47,EN,Nature
3284,5,10,6,6,16.74,EN,Historical
3285,5,0,3,4,16.08,SO,Nature
3286,4,0,4,4,8.36,SO,Nature
3287,4,1,5,9,11.52,EN,Religious
3288,4,8,9,0,15.93,EN,Cultural
3289,9,6,5,6,19.72,SO,Nature
3290,6,9,7,0,16.62,EN,Historical
3291,5,0,5,1,15.42,SO,Nature
3292,9,8,3,5,5.97,SO,Nature
3293,2,4,9,3,5.38,SO,Cultural
3294,9,4,0,10,17.7,SO,Religious
3295,9,7,4,8,11.51,SO,Nature
3296,0,3,10,1,7.44,EN,Cultural
3297,4,4,4,8,5.48,EN,Religious
3298,9,10,7,10,13.07,SO,Historical
3299,3,0,8,0,7.73,SO,Cultural
3300,0,7,4,5,16.71,EN,Historical
3301,4,8,3,0,15.61,EN,Historical
3302,2,1,4,5,13.11,SO,Religious
3303,9,2,1,6,16.48,EN,Nature
3304,0,10,10,9,6.93,EN,Historical
3305,2,7,6,8,7.16,EN,Religious
3306,6,3,3,3,11.11,SO,Nature
3307,5,6,7,0,17.74,SO,Cultural
3308,0,6,1,3,19.56,EN,Historical
3309,9,9,4,6,7.69,SO,Nature
3310,1,0,7,3,12.78,EN,Cultural
3311,4,2,0,3,7.9,EN,Nature
3312,6,8,8,6,18.36,EN,Historical
3313,2,10,1,7,9.61,SO,Historical
3314,10,9,3,3,11.74,SO,Nature
3315,7,2,3,10,10.88,EN,Religious
3316,8,1,1,2,12.57,SO,Nature
3317,6,9,10,0,5.84,SO,Cultural
3318,10,1,2,10,15.37,EN,Nature
3319,7,10,4,5,19.37,SO,Historical
3320,4,2,10,0,9.3,EN,Cultural
3321,9,2,4,4,15.76,EN,Nature
3322,4,3,1,1,8.15,SO,Nature
3323,6,10,0,0,12.08,SO,Historical
3324,1,3,10,10,11.49,EN,Cultural
3325,5,10,5,1,6.28,EN,Historical
3326,0,7,6,5,16.94,SO,Historical
3327,4,3,4,7,18.22,EN,Religious
3328,5,1,7,4,14.01,SO,Cultural
3329,2,10,9,0,14.31,EN,Historical
3330,9,6,8,6,17.62,SO,Nature
3331,4,7,1,1,7.15,SO,Historical
3332,10,9,1,3,10.24,SO,Nature
3333,9,2,6,9,10.43,SO,Nature
3334,6,3,7,7,8.54,SO,Cultural
3335,1,5,4,3,7.54,SO,Historical
3336,10,2,7,7,19.9,EN,Nature
3337,10,2,6,2,7.04,EN,Nature
3338,4,9,5,8,13.68,EN,Historical
3339,5,3,0,9,15.28,SO,Religious
3340,3,6,2,9,14.82,SO,Religious
3341,5,3,10,0,7.76,EN,Cultural
3342,7,9,10,7,11.01,EN,Cultural
3343,7,8,10,1,16.93,SO,Cultural
3344,1,10,4,7,9.21,SO,Historical
3345,6,5,4,8,10.52,EN,Religious
3346,1,8,1,5,5.19,SO,Historical
3347,5,8,0,7,15.46,SO,Historical
3348,10,7,0,4,13.98,EN,Nature
3349,7,9,5,6,7.04,EN,Historical
3350,2,10,10,6,7.48,EN,Historical
3351,0,5,3,10,18.57,SO,Religious
3352,3,9,2,8,17.33,EN,Historical
3353,10,2,5,4,9.31,SO,Nature
3354,10,9,3,10,18.42,SO,Nature
3355,6,8,2,7,15.86,SO,Historical
3356,4,10,7,3,5.34,EN,Historical
3357,2,7,1,10,8.69,SO,Religious
3358,5,2,5,5,11.52,EN,Nature
3359,0,1,4,6,19.55,EN,Religious
3360,3,3,3,2,5.86,SO,Nature
3361,8,8,4,3,14.17,SO,Nature
3362,5,3,3,3,7.12,SO,Nature
3363,1,1,4,2,7.61,SO,Cultural
3364,10,0,2,8,12.69,SO,Nature
3365,1,8,4,1,5.52,EN,Historical
3366,9,10,9,3,9.52,EN,Historical
3367,3,6,6,0,10.53,EN,Historical
3368,10,1,0,3,15.19,SO,Nature
3369,10,0,4,2,11.9,EN,Nature
3370,2,9,9,10,5.75,SO,Religious
3371,2,9,3,3,9.21,EN,Historical
3372,1,1,1,8,7.97,EN,Religious
3373,7,7,0,6,14.86,EN,Nature
3374,10,1,3,7,10.8,EN,Nature
3375,2,10,0,10,18.87,EN,Historical
3376,5,5,6,4,11.8,EN,Cultural
3377,10,1,0,5,13.54,SO,Nature
3378,3,2,0,9,6.04,SO,Religious
3379,10,2,0,1,13.31,SO,Nature
3380,2,6,1,4,17.84,SO,Historical
3381,1,3,2,1,13.47,EN,Historical
3382,10,9,4,4,15.09,SO,Nature
3383,0,6,2,8,7.73,EN,Religious
3384,10,4,9,0,12.44,SO,Nature
3385,8,2,4,3,7.94,EN,Nature
3386,7,8,0,5,9.09,SO,Historical
3387,10,4,9,3,13.66,SO,Nature
3388,3,7,4,2,16.21,EN,Historical
3389,7,3,9,1,15.47,SO,Cultural
3390,10,6,6,5,5.25,SO,Nature
3391,0,1,3,1,13.82,SO,Cultural
3392,6,9,4,5,16.74,SO,Historical
3393,6,2,10,3,19.6,SO,Cultural
3394,1,10,0,7,7.71,EN,Historical
3395,7,6,2,2,9.58,EN,Nature
3396,0,0,7,9,13.3,SO,Religious
3397,1,0,6,7,19.7,SO,Religious
3398,9,5,8,2,10.54,SO,Nature
3399,3,10,8,0,8.98,EN,Historical
3400,4,10,9,1,15.65,EN,Historical
3401,6,9,7,2,12.82,SO,Historical
3402,2,5,1,0,11.68,EN,Historical
3403,9,7,7,4,9.68,SO,Nature
3404,9,9,3,10,12.14,SO,Religious
3405,1,1,0,7,15.97,SO,Religious
3406,2,8,7,0,7.24,EN,Historical
3407,2,3,3,0,6.3,EN,Historical
3408,10,9,9,8,9.97,EN,Nature
3409,8,4,4,2,17.31,EN,Nature
3410,10,0,7,2,18.25,EN,Nature
3411,7,9,1,5,15.51,EN,Historical
3412,5,3,5,10,17.4,SO,Religious
3413,5,2,10,3,8.57,EN,Cultural
3414,3,10,10,7,5.17,SO,Historical
3415,1,7,2,9,17.49,SO,Religious
3416,7,10,2,10,5.14,SO,Historical
3417,4,6,8,5,18.15,EN,Cultural
3418,5,10,7,4,11.99,EN,Historical
3419,3,8,6,2,17.15,SO,Historical
3420,2,6,0,0,14.88,SO,Historical
3421,8,5,0,5,6.12,EN,Nature
3422,8,6,3,1,15.36,EN,Nature
3423,7,4,0,10,6.32,EN,Religious
3424,6,5,8,3,18.28,SO,Cultural
3425,7,4,3,0,8.03,EN,Nature
3426,10,3,10,1,6.3,EN,Nature
3427,1,9,6,10,11.89,SO,Religious
3428,2,10,1,2,7.17,SO,Historical
3429,4,2,7,6,9.74,EN,Cultural
3430,0,9,2,8,11.85,EN,Historical
3431,10,4,9,3,11.23,EN,Nature
3432,5,0,10,9,12.27,SO,Cultural
3433,7,10,8,7,6.63,EN,Historical
3434,5,10,7,6,18.02,SO,Historical
3435,4,7,8,1,9.44,SO,Cultural
3436,3,8,10,3,7.31,SO,Cultural
3437,7,4,1,0,10.44,SO,Nature
3438,10,5,5,2,9.53,SO,Nature
3439,10,10,6,2,16.29,EN,Nature
3440,3,7,1,1,16.26,EN,Historical
3441,10,4,3,3,17.33,EN,Nature
3442,7,9,3,4,8.81,EN,Historical
3443,9,2,2,7,19.74,EN,Nature
3444,9,0,10,9,12.73,SO,Cultural
3445,10,4,7,1,10.29,EN,Nature
3446,8,1,5,2,7.84,SO,Nature
3447,5,10,6,4,8.98,SO,Historical
3448,2,5,5,10,19.42,EN,Religious
3449,6,8,8,5,9.89,EN,Historical
3450,1,5,9,1,11.73,EN,Cultural
3451,2,0,10,5,10.07,EN,Cultural
3452,1,6,0,3,7.93,SO,Historical
3453,2,5,6,9,19.12,EN,Religious
3454,5,4,6,2,19.86,EN,Cultural
3455,2,1,4,7,8.07,SO,Religious
3456,5,4,4,0,7.07,SO,Nature
3457,9,0,1,4,5.64,SO,Nature
3458,7,6,0,1,15.36,SO,Nature
3459,6,7,8,2,5.05,SO,Cultural
3460,6,5,5,10,16.75,EN,Religious
3461,1,4,2,10,15.39,EN,Religious
3462,4,8,2,4,16.28,SO,Historical
3463,3,1,6,4,15.85,EN,Cultural
3464,10,2,3,3,6.38,EN,Nature
3465,4,5,3,5,11.43,EN,Historical
3466,0,0,5,1,14.7,SO,Cultural
3467,0,4,7,7,18.4,SO,Cultural
3468,7,0,7,2,11.98,SO,Nature
3469,7,10,6,2,11.93,SO,Historical
3470,6,3,7,2,12.6,EN,Cultural
3471,3,9,10,0,18.68,EN,Cultural
3472,8,1,1,5,5.47,EN,Nature
3473,7,1,5,3,12.03,SO,Nature
3474,1,5,10,6,12.85,SO,Cultural
3475,10,8,6,1,19.09,EN,Nature
3476,0,10,6,10,8.93,SO,Historical
3477,7,8,10,4,16.47,SO,Cultural
3478,1,2,8,3,19.27,SO,Cultural
3479,2,7,2,4,10.51,SO,Historical
3480,9,1,1,6,12.46,SO,Nature
3481,4,5,4,7,15.12,EN,Religious
3482,9,0,3,8,16.86,EN,Nature
3483,7,3,5,6,5.08,SO,Nature
3484,3,5,2,10,19.93,SO,Religious
3485,7,8,0,5,19.83,EN,Historical
3486,2,3,4,3,18.34,EN,Cultural
3487,6,9,7,2,13.54,SO,Historical
3488,7,0,3,9,18.64,SO,Religious
3489,7,0,3,0,10.76,SO,Nature
3490,1,4,10,2,19.68,SO,Cultural
3491,7,2,3,10,18.76,SO,Religious
3492,6,2,6,8,11.06,EN,Religious
3493,10,5,9,3,13.1,EN,Nature
3494,2,10,4,0,18.49,EN,Historical
3495,9,3,3,5,9.1,EN,Nature
3496,4,1,4,2,14.61,SO,Nature
3497,4,10,6,0,15.03,SO,Historical
3498,10,10,5,8,6.7,SO,Nature
3499,9,10,7,8,10.36,SO,Historical
3500,9,2,10,5,5.09,EN,Cultural
3501,0,7,9,1,16.87,EN,Cultural
3502,1,0,4,1,13.51,SO,Cultural
3503,8,0,6,8,5.98,EN,Nature
3504,1,8,1,7,11.18,SO,Historical
3505,9,7,7,1,6.56,EN,Nature
3506,9,6,3,9,18.38,SO,Nature
3507,6,3,2,1,6.72,EN,Nature
3508,0,3,9,4,19.85,EN,Cultural
3509,3,6,0,9,16.38,EN,Religious
3510,9,8,2,5,14.87,EN,Nature
3511,2,6,3,7,11.48,SO,Religious
3512,6,3,9,5,6.31,EN,Cultural
3513,10,5,10,2,13.13,SO,Nature
3514,6,3,2,1,5.97,SO,Nature
3515,3,6,2,10,9.62,SO,Religious
3516,10,5,10,3,17.94,EN,Nature
3517,8,10,9,3,13.19,SO,Historical
3518,10,10,8,8,16.47,SO,Nature
3519,6,5,2,9,8.53,SO,Religious
3520,9,7,10,2,15.4,EN,Cultural
3521,2,5,7,6,13.86,EN,Cultural
3522,1,7,1,6,9.65,EN,Historical
3523,1,3,8,3,19.02,EN,Cultural
3524,6,9,5,7,11.5,SO,Historical
3525,2,3,10,1,12.38,SO,Cultural
3526,9,5,0,7,6.87,SO,Nature
3527,5,1,7,10,18.62,SO,Religious
3528,7,6,1,9,13.61,EN,Religious
3529,3,6,5,10,12.96,EN,Religious
3530,10,7,8,8,10.35,SO,Nature
3531,9,3,0,10,18.91,SO,Religious
3532,1,6,5,7,13.82,SO,Religious
3533,10,0,3,0,16.16,EN,Nature
3534,3,0,8,4,12.4,SO,Cultural
3535,7,10,10,9,8.62,SO,Historical
3536,8,9,2,10,18.44,EN,Religious
3537,8,1,4,8,6.81,EN,Nature
3538,5,10,6,1,13.5,SO,Historical
3539,8,2,9,9,9.95,SO,Cultural
3540,3,9,0,1,13.05,EN,Historical
3541,5,8,10,9,6.3,EN,Cultural
3542,6,5,4,10,13.78,SO,Religious
3543,3,2,5,7,12.94,EN,Religious
3544,5,4,4,5,17.11,EN,Nature
3545,10,5,8,7,5.27,EN,Nature
3546,2,3,9,6,8.35,SO,Cultural
3547,7,6,1,9,8.83,SO,Religious
3548,9,9,0,1,16.94,EN,Nature
3549,4,7,8,5,16.63,SO,Cultural
3550,7,6,1,9,19.35,SO,Religious
3551,5,6,5,6,10.94,EN,Historical
3552,9,2,0,10,17.3,EN,Religious
3553,5,5,8,2,15.78,EN,Cultural
3554,6,5,5,7,6.13,EN,Religious
3555,1,3,10,7,18.56,EN,Cultural
3556,5,5,0,10,7.18,SO,Religious
3557,7,4,10,5,7.88,EN,Cultural
3558,1,1,1,6,13.97,EN,Religious
3559,4,0,9,10,13.46,SO,Religious
3560,7,3,1,8,14.05,EN,Religious
3561,1,0,5,4,12.72,EN,Cultural
3562,7,5,3,4,19.43,SO,Nature
3563,1,10,1,10,6.53,SO,Historical
3564,5,6,0,5,5.65,SO,Historical
3565,2,8,1,6,12.74,EN,Historical
3566,7,2,3,1,10.3,SO,Nature
3567,2,5,9,4,19.17,EN,Cultural
3568,7,3,5,5,17.87,SO,Nature
3569,4,9,10,6,16.01,EN,Cultural
3570,4,9,3,9,13.55,EN,Historical
3571,3,0,7,5,5.28,SO,Cultural
3572,1,4,3,8,16.21,EN,Religious
3573,2,7,10,10,13.8,SO,Cultural
3574,10,8,8,9,5.87,EN,Nature
3575,2,2,6,3,11.5,EN,Cultural
3576,9,4,10,5,10.34,EN,Cultural
3577,10,0,10,3,15.1,SO,Nature
3578,8,4,4,9,5.17,SO,Religious
3579,3,1,1,3,11.97,EN,Nature
3580,7,3,10,6,9.8,EN,Cultural
3581,9,6,6,4,15.31,SO,Nature
3582,6,7,6,3,15.86,EN,Historical
3583,4,1,1,3,6.95,SO,Nature
3584,8,1,6,8,11.36,SO,Nature
3585,10,0,2,4,8.5,SO,Nature
3586,0,0,0,9,10.28,EN,Religious
3587,1,10,8,7,5.27,EN,Historical
3588,2,4,8,1,17.65,EN,Cultural
3589,5,1,0,1,15.55,SO,Nature
3590,0,4,2,3,13.26,EN,Historical
3591,8,9,6,0,9.91,SO,Historical
3592,10,9,1,9,16.6,EN,Nature
3593,5,10,7,1,15.49,SO,Historical
3594,4,7,8,7,10.26,SO,Cultural
3595,5,0,3,0,15.03,SO,Nature
3596,0,8,9,7,6.88,EN,Cultural
3597,3,3,5,7,16.72,EN,Religious
3598,9,5,1,7,13.03,SO,Nature
3599,6,9,7,6,7.46,SO,Historical
3600,8,0,10,4,17.96,SO,Cultural
3601,7,6,9,1,16.46,EN,Cultural
3602,2,1,10,7,8.78,SO,Cultural
3603,7,10,3,7,8.41,EN,Historical
3604,10,5,1,8,18.5,EN,Nature
3605,9,8,6,4,15.79,SO,Nature
3606,3,9,6,9,16.09,EN,Historical
3607,1,8,10,10,6.71,SO,Cultural
3608,7,3,10,7,19.13,EN,Cultural
3609,4,6,2,10,15.11,SO,Religious
3610,5,3,4,8,8.82,SO,Religious
3611,5,0,2,4,14.81,EN,Nature
3612,5,3,0,7,6.99,EN,Religious
3613,1,2,0,4,17.68,EN,Religious
3614,9,4,1,9,12.76,EN,Nature
3615,9,7,5,5,9.81,EN,Nature
3616,2,4,6,5,11.39,EN,Cultural
3617,4,0,7,5,13.8,EN,Cultural
3618,5,5,5,7,15.06,SO,Religious
3619,3,6,9,5,14.38,SO,Cultural
3620,7,0,9,0,13.64,EN,Cultural
3621,7,10,3,8,16.23,EN,Historical
3622,7,5,2,4,12.41,SO,Nature
3623,8,9,4,9,17.47,SO,Historical
3624,3,6,7,1,10.55,EN,Cultural
3625,10,3,4,1,16.77,SO,Nature
3626,3,4,5,4,11.69,SO,Cultural
3627,7,2,2,4,11.01,SO,Nature
3628,1,9,4,10,16.43,SO,Religious
3629,5,1,10,4,6.39,SO,Cultural
3630,10,10,5,0,8.54,EN,Nature
3631,1,10,5,6,6.09,EN,Historical
3632,9,8,2,6,7.32,SO,Nature
3633,2,7,1,0,14.77,SO,Historical
3634,7,6,1,2,18.49,EN,Nature
3635,4,1,9,7,6.32,SO,Cultural
3636,4,7,7,3,5.94,EN,Historical
3637,9,7,6,6,6.83,EN,Nature
3638,3,8,1,7,16.94,EN,Historical
3639,0,5,4,8,9.99,SO,Religious
3640,8,7,9,4,13.86,EN,Cultural
3641,8,3,1,4,13.15,SO,Nature
3642,4,9,1,4,11.2,SO,Historical
3643,3,5,0,5,17.21,SO,Historical
3644,6,2,4,5,9.68,EN,Nature
3645,8,4,8,9,5.46,SO,Religious
3646,5,0,8,9,10.14,EN,Religious
3647,9,0,0,2,9.74,SO,Nature
3648,4,10,3,8,8.0,SO,Historical
3649,2,6,8,2,14.62,SO,Cultural
3650,6,1,6,9,19.98,EN,Religious
3651,0,7,6,7,15.41,SO,Historical
3652,3,0,7,1,14.06,SO,Cultural
3653,5,10,3,4,16.09,EN,Historical
3654,7,3,10,0,14.77,SO,Cultural
3655,9,6,0,10,17.25,SO,Religious
3656,8,6,2,2,10.5,SO,Nature
3657,1,4,3,5,10.44,EN,Religious
3658,10,10,4,0,12.93,SO,Nature
3659,1,0,8,2,16.6,EN,Cultural
3660,5,2,2,6,17.15,SO,Religious
3661,8,9,6,7,6.21,SO,Historical
3662,0,6,5,0,19.86,EN,Historical
3663,10,2,5,7,18.8,SO,Nature
3664,4,3,10,8,15.94,EN,Cultural
3665,5,5,4,9,18.42,EN,Religious
3666,0,10,2,1,19.34,EN,Historical
3667,7,5,6,0,6.88,SO,Nature
3668,9,3,2,6,16.91,SO,Nature
3669,10,6,3,2,17.01,EN,Nature
3670,0,0,5,0,7.13,EN,Cultural
3671,10,0,0,7,13.68,EN,Nature
3672,7,7,2,4,9.57,EN,Nature
3673,6,5,2,2,12.45,SO,Nature
3674,9,3,0,10,11.38,SO,Religious
3675,10,7,10,9,12.64,SO,Nature
3676,7,6,0,0,17.3,SO,Nature
3677,6,3,7,7,18.94,EN,Cultural
3678,4,4,0,8,11.32,EN,Religious
3679,8,3,5,10,17.72,EN,Religious
3680,9,6,10,1,13.44,SO,Cultural
3681,3,1,1,8,6.54,EN,Religious
3682,5,4,4,3,14.98,EN,Nature
3683,2,1,10,3,6.05,SO,Cultural
3684,7,5,10,6,7.27,SO,Cultural
3685,7,10,2,1,14.46,EN,Historical
3686,2,0,5,10,5.17,SO,Religious
3687,1,1,0,5,9.8,SO,Religious
3688,4,1,7,9,14.73,SO,Religious
3689,10,1,8,1,15.93,SO,Nature
3690,6,10,10,1,5.85,EN,Historical
3691,9,8,7,10,16.62,SO,Religious
3692,8,8,5,3,11.45,SO,Nature
3693,1,9,5,7,6.11,SO,Historical
3694,6,9,1,2,5.92,SO,Historical
3695,0,7,8,7,18.23,EN,Cultural
3696,5,7,3,6,16.35,EN,Historical
3697,8,4,7,6,5.35,SO,Nature
3698,3,3,1,5,18.54,EN,Religious
3699,9,4,8,4,9.13,SO,Nature
3700,3,2,5,7,18.58,EN,Religious
3701,8,5,1,8,14.05,EN,Nature
3702,7,7,7,5,5.4,EN,Nature
3703,10,5,9,3,10.84,SO,Nature
3704,9,0,8,10,10.63,EN,Religious
3705,5,10,9,6,14.89,EN,Historical
3706,2,6,2,9,12.74,EN,Religious
3707,8,7,7,8,14.5,EN,Nature
3708,0,8,4,9,7.03,SO,Religious
3709,2,7,4,6,10.06,SO,Historical
3710,1,7,1,7,14.18,SO,Historical
3711,2,7,10,9,12.61,SO,Cultural
3712,1,1,1,7,18.36,SO,Religious
3713,4,5,8,0,16.82,EN,Cultural
3714,3,6,0,6,11.31,EN,Historical
3715,5,3,5,4,10.18,EN,Nature
3716,9,7,1,7,7.78,EN,Nature
3717,8,0,5,1,15.66,EN,Nature
3718,3,8,4,5,18.12,SO,Historical
3719,10,4,6,1,6.36,SO,Nature
3720,7,2,3,5,8.01,EN,Nature
3721,6,6,9,0,9.1,EN,Cultural
3722,10,2,4,8,5.48,SO,Nature
3723,4,1,6,0,9.5,EN,Cultural
3724,1,8,10,10,9.95,EN,Cultural
3725,1,1,6,2,14.6,EN,Cultural
3726,6,10,4,2,13.71,SO,Historical
3727,1,9,6,8,10.64,SO,Historical
3728,3,5,2,8,8.3,EN,Religious
3729,4,1,3,3,18.61,EN,Nature
3730,10,2,4,0,9.02,EN,Nature
3731,2,4,5,5,19.97,EN,Cultural
3732,10,8,7,5,15.13,SO,Nature
3733,1,7,0,1,12.95,SO,Historical
3734,2,5,7,8,19.98,SO,Religious
3735,3,4,5,2,14.42,SO,Cultural
3736,0,3,8,8,12.73,EN,Cultural
3737,2,1,1,5,12.83,EN,Religious
3738,5,5,10,8,8.01,SO,Cultural
3739,5,3,4,3,13.83,SO,Nature
3740,7,8,3,10,8.08,SO,Religious
3741,2,3,10,6,8.25,EN,Cultural
3742,0,3,7,1,16.56,EN,Cultural
3743,9,10,3,7,5.93,EN,Historical
3744,6,0,5,0,14.51,EN,Nature
3745,7,8,0,1,19.19,SO,Historical
3746,6,10,9,2,18.53,EN,Historical
3747,1,3,6,9,14.13,EN,Religious
3748,6,8,4,2,14.17,SO,Historical
3749,4,6,4,9,13.09,SO,Religious
3750,4,10,1,5,19.71,EN,Historical
3751,0,0,10,5,17.88,SO,Cultural
3752,4,4,5,8,19.84,EN,Religious
3753,10,1,4,3,14.05,EN,Nature
3754,4,1,1,0,9.96,SO,Nature
3755,5,5,7,2,17.54,EN,Cultural
3756,7,5,8,0,14.84,EN,Cultural
3757,6,9,9,9,17.99,EN,Historical
3758,0,0,9,7,19.4,SO,Cultural
3759,0,9,9,7,12.4,SO,Historical
3760,8,3,9,7,5.19,EN,Cultural
3761,7,8,3,9,7.74,EN,Religious
3762,7,7,8,4,14.95,SO,Cultural
3763,8,4,9,10,6.88,SO,Religious
3764,8,7,1,7,9.35,EN,Nature
3765,10,10,9,7,9.62,SO,Nature
3766,6,1,7,4,10.3,EN,Cultural
3767,3,4,5,8,15.48,SO,Religious
3768,9,5,3,5,12.75,EN,Nature
3769,2,5,10,8,5.75,SO,Cultural
3770,2,6,0,10,18.17,EN,Religious
3771,10,2,9,3,18.48,SO,Nature
3772,2,10,5,2,13.98,EN,Historical
3773,9,3,8,5,11.99,SO,Nature
3774,8,4,6,6,15.79,SO,Nature
3775,6,5,3,4,11.81,EN,Nature
3776,0,9,9,0,10.33,EN,Historical
3777,5,9,0,5,7.58,EN,Historical
3778,7,7,5,10,6.84,SO,Religious
3779,8,1,5,6,12.66,EN,Nature
3780,9,1,10,7,12.27,EN,Cultural
3781,7,6,0,10,8.25,SO,Religious
3782,8,1,7,8,14.39,SO,Nature
3783,9,0,4,6,5.12,SO,Nature
3784,9,5,10,2,7.84,EN,Cultural
3785,3,2,1,9,5.35,EN,Religious
3786,10,0,2,0,10.14,SO,Nature
3787,8,4,3,7,12.41,EN,Nature
3788,9,0,5,7,12.77,EN,Nature
3789,6,6,7,1,8.08,EN,Cultural
3790,1,1,4,1,6.61,SO,Cultural
3791,0,3,10,2,11.16,SO,Cultural
3792,5,5,0,1,14.3,EN,Nature
3793,4,5,6,7,13.86,SO,Religious
3794,0,4,7,7,9.86,EN,Cultural
3795,10,10,5,4,5.86,SO,Nature
3796,2,2,1,10,11.45,EN,Religious
3797,1,8,8,0,8.61,SO,Historical
3798,4,10,6,9,9.91,EN,Historical
3799,1,2,3,5,19.88,SO,Religious
3800,10,6,5,6,14.85,SO,Nature
3801,1,10,9,2,6.53,EN,Historical
3802,2,6,1,9,9.42,EN,Religious
3803,1,9,6,6,14.16,EN,Historical
